,lat_centroid,lon_centroid,year,month
85438,40.17623966489825,-97.59495023036534,2010,8
85439,40.17623966489825,-97.59495023036534,2010,9
85476,40.17623966489825,-97.59495023036534,2004,4
85477,40.17623966489825,-97.59495023036534,2004,5
85478,40.17623966489825,-97.59495023036534,2004,6
85479,40.17623966489825,-97.59495023036534,2004,7
85480,40.17623966489825,-97.59495023036534,2004,8
85481,40.17623966489825,-97.59495023036534,2004,9
85482,40.17623966489825,-97.59495023036534,2004,10
85483,40.17623966489825,-97.59495023036534,2003,4
85485,40.17623966489825,-97.59495023036534,2003,6
85486,40.17623966489825,-97.59495023036534,2003,8
85487,40.17623966489825,-97.59495023036534,2003,9
85489,40.17623966489825,-97.59495023036534,2002,4
85491,40.17623966489825,-97.59495023036534,2002,6
85492,40.17623966489825,-97.59495023036534,2002,7
85493,40.17623966489825,-97.59495023036534,2002,8
85494,40.17623966489825,-97.59495023036534,2002,9
85495,40.17623966489825,-97.59495023036534,2002,10
85502,40.17623966489825,-97.59495023036534,2001,10
85506,40.17623966489825,-97.59495023036534,2000,7
85507,40.17623966489825,-97.59495023036534,2000,8
86887,41.91358526858817,-100.55579398379258,2007,10
101143,40.77153930419598,-84.1057919461881,2012,9
101152,40.77153930419598,-84.1057919461881,2010,4
101153,40.77153930419598,-84.1057919461881,2010,5
101154,40.77153930419598,-84.1057919461881,2010,6
101155,40.77153930419598,-84.1057919461881,2010,7
101156,40.77153930419598,-84.1057919461881,2010,8
101157,40.77153930419598,-84.1057919461881,2010,9
101159,40.77153930419598,-84.1057919461881,2009,7
101160,40.77153930419598,-84.1057919461881,2009,8
101163,40.77153930419598,-84.1057919461881,2003,4
101164,40.77153930419598,-84.1057919461881,2003,5
101165,40.77153930419598,-84.1057919461881,2003,6
101166,40.77153930419598,-84.1057919461881,2003,7
101167,40.77153930419598,-84.1057919461881,2003,8
101168,40.77153930419598,-84.1057919461881,2003,9
101169,40.77153930419598,-84.1057919461881,2003,10
101170,40.77153930419598,-84.1057919461881,2002,4
101171,40.77153930419598,-84.1057919461881,2002,5
101172,40.77153930419598,-84.1057919461881,2002,6
101173,40.77153930419598,-84.1057919461881,2002,7
101174,40.77153930419598,-84.1057919461881,2002,8
101175,40.77153930419598,-84.1057919461881,2002,9
101176,40.77153930419598,-84.1057919461881,2002,10
101177,40.77153930419598,-84.1057919461881,2001,4
101178,40.77153930419598,-84.1057919461881,2001,5
101179,40.77153930419598,-84.1057919461881,2001,6
101180,40.77153930419598,-84.1057919461881,2001,7
101181,40.77153930419598,-84.1057919461881,2001,8
101182,40.77153930419598,-84.1057919461881,2001,9
101183,40.77153930419598,-84.1057919461881,2001,10
101184,40.77153930419598,-84.1057919461881,2000,4
101185,40.77153930419598,-84.1057919461881,2000,5
101186,40.77153930419598,-84.1057919461881,2000,6
101187,40.77153930419598,-84.1057919461881,2000,7
101188,40.77153930419598,-84.1057919461881,2000,8
101189,40.77153930419598,-84.1057919461881,2000,9
101190,40.77153930419598,-84.1057919461881,2000,10
101271,41.32391641640836,-84.49047494212753,2012,9
101280,41.32391641640836,-84.49047494212753,2010,4
101281,41.32391641640836,-84.49047494212753,2010,5
101282,41.32391641640836,-84.49047494212753,2010,6
101283,41.32391641640836,-84.49047494212753,2010,7
101284,41.32391641640836,-84.49047494212753,2010,8
101285,41.32391641640836,-84.49047494212753,2010,9
101287,41.32391641640836,-84.49047494212753,2009,7
101288,41.32391641640836,-84.49047494212753,2009,8
101291,41.32391641640836,-84.49047494212753,2003,4
101292,41.32391641640836,-84.49047494212753,2003,5
101293,41.32391641640836,-84.49047494212753,2003,6
101294,41.32391641640836,-84.49047494212753,2003,7
101295,41.32391641640836,-84.49047494212753,2003,8
101296,41.32391641640836,-84.49047494212753,2003,9
101297,41.32391641640836,-84.49047494212753,2003,10
101298,41.32391641640836,-84.49047494212753,2002,4
101299,41.32391641640836,-84.49047494212753,2002,5
101300,41.32391641640836,-84.49047494212753,2002,6
101301,41.32391641640836,-84.49047494212753,2002,7
101302,41.32391641640836,-84.49047494212753,2002,8
101303,41.32391641640836,-84.49047494212753,2002,9
101304,41.32391641640836,-84.49047494212753,2002,10
101305,41.32391641640836,-84.49047494212753,2001,4
101306,41.32391641640836,-84.49047494212753,2001,5
101307,41.32391641640836,-84.49047494212753,2001,6
101308,41.32391641640836,-84.49047494212753,2001,7
101309,41.32391641640836,-84.49047494212753,2001,8
101310,41.32391641640836,-84.49047494212753,2001,9
101311,41.32391641640836,-84.49047494212753,2001,10
101312,41.32391641640836,-84.49047494212753,2000,4
101313,41.32391641640836,-84.49047494212753,2000,5
101314,41.32391641640836,-84.49047494212753,2000,6
101315,41.32391641640836,-84.49047494212753,2000,7
101316,41.32391641640836,-84.49047494212753,2000,8
101317,41.32391641640836,-84.49047494212753,2000,9
101318,41.32391641640836,-84.49047494212753,2000,10
101399,41.60181773344146,-84.13008801567467,2012,9
101408,41.60181773344146,-84.13008801567467,2010,4
101409,41.60181773344146,-84.13008801567467,2010,5
101410,41.60181773344146,-84.13008801567467,2010,6
101411,41.60181773344146,-84.13008801567467,2010,7
101412,41.60181773344146,-84.13008801567467,2010,8
101413,41.60181773344146,-84.13008801567467,2010,9
101415,41.60181773344146,-84.13008801567467,2009,7
101416,41.60181773344146,-84.13008801567467,2009,8
101419,41.60181773344146,-84.13008801567467,2003,4
101420,41.60181773344146,-84.13008801567467,2003,5
101421,41.60181773344146,-84.13008801567467,2003,6
101422,41.60181773344146,-84.13008801567467,2003,7
101423,41.60181773344146,-84.13008801567467,2003,8
101424,41.60181773344146,-84.13008801567467,2003,9
101425,41.60181773344146,-84.13008801567467,2003,10
101426,41.60181773344146,-84.13008801567467,2002,4
101427,41.60181773344146,-84.13008801567467,2002,5
101428,41.60181773344146,-84.13008801567467,2002,6
101429,41.60181773344146,-84.13008801567467,2002,7
101430,41.60181773344146,-84.13008801567467,2002,8
101431,41.60181773344146,-84.13008801567467,2002,9
101432,41.60181773344146,-84.13008801567467,2002,10
101433,41.60181773344146,-84.13008801567467,2001,4
101434,41.60181773344146,-84.13008801567467,2001,5
101435,41.60181773344146,-84.13008801567467,2001,6
101436,41.60181773344146,-84.13008801567467,2001,7
101437,41.60181773344146,-84.13008801567467,2001,8
101438,41.60181773344146,-84.13008801567467,2001,9
101439,41.60181773344146,-84.13008801567467,2001,10
101440,41.60181773344146,-84.13008801567467,2000,4
101441,41.60181773344146,-84.13008801567467,2000,5
101442,41.60181773344146,-84.13008801567467,2000,6
101443,41.60181773344146,-84.13008801567467,2000,7
101444,41.60181773344146,-84.13008801567467,2000,8
101445,41.60181773344146,-84.13008801567467,2000,9
101446,41.60181773344146,-84.13008801567467,2000,10
101506,41.00192055139717,-83.66654032011328,2012,9
101515,41.00192055139717,-83.66654032011328,2010,4
101516,41.00192055139717,-83.66654032011328,2010,5
101517,41.00192055139717,-83.66654032011328,2010,6
101518,41.00192055139717,-83.66654032011328,2010,7
101519,41.00192055139717,-83.66654032011328,2010,8
101520,41.00192055139717,-83.66654032011328,2010,9
101522,41.00192055139717,-83.66654032011328,2009,7
101523,41.00192055139717,-83.66654032011328,2009,8
101526,41.00192055139717,-83.66654032011328,2003,4
101527,41.00192055139717,-83.66654032011328,2003,5
101528,41.00192055139717,-83.66654032011328,2003,6
101529,41.00192055139717,-83.66654032011328,2003,7
101530,41.00192055139717,-83.66654032011328,2003,8
101531,41.00192055139717,-83.66654032011328,2003,9
101532,41.00192055139717,-83.66654032011328,2003,10
101533,41.00192055139717,-83.66654032011328,2002,4
101534,41.00192055139717,-83.66654032011328,2002,5
101535,41.00192055139717,-83.66654032011328,2002,6
101536,41.00192055139717,-83.66654032011328,2002,7
101537,41.00192055139717,-83.66654032011328,2002,8
101538,41.00192055139717,-83.66654032011328,2002,9
101539,41.00192055139717,-83.66654032011328,2002,10
101540,41.00192055139717,-83.66654032011328,2001,4
101541,41.00192055139717,-83.66654032011328,2001,5
101542,41.00192055139717,-83.66654032011328,2001,6
101543,41.00192055139717,-83.66654032011328,2001,7
101544,41.00192055139717,-83.66654032011328,2001,8
101545,41.00192055139717,-83.66654032011328,2001,9
101546,41.00192055139717,-83.66654032011328,2001,10
101547,41.00192055139717,-83.66654032011328,2000,4
101548,41.00192055139717,-83.66654032011328,2000,5
101549,41.00192055139717,-83.66654032011328,2000,6
101550,41.00192055139717,-83.66654032011328,2000,7
101551,41.00192055139717,-83.66654032011328,2000,8
101552,41.00192055139717,-83.66654032011328,2000,9
101553,41.00192055139717,-83.66654032011328,2000,10
101627,41.3338781279735,-84.06823017487892,2012,9
101636,41.3338781279735,-84.06823017487892,2010,4
101637,41.3338781279735,-84.06823017487892,2010,5
101638,41.3338781279735,-84.06823017487892,2010,6
101639,41.3338781279735,-84.06823017487892,2010,7
101640,41.3338781279735,-84.06823017487892,2010,8
101641,41.3338781279735,-84.06823017487892,2010,9
101643,41.3338781279735,-84.06823017487892,2009,7
101644,41.3338781279735,-84.06823017487892,2009,8
101647,41.3338781279735,-84.06823017487892,2003,4
101648,41.3338781279735,-84.06823017487892,2003,5
101649,41.3338781279735,-84.06823017487892,2003,6
101650,41.3338781279735,-84.06823017487892,2003,7
101651,41.3338781279735,-84.06823017487892,2003,8
101652,41.3338781279735,-84.06823017487892,2003,9
101653,41.3338781279735,-84.06823017487892,2003,10
101654,41.3338781279735,-84.06823017487892,2002,4
101655,41.3338781279735,-84.06823017487892,2002,5
101656,41.3338781279735,-84.06823017487892,2002,6
101657,41.3338781279735,-84.06823017487892,2002,7
101658,41.3338781279735,-84.06823017487892,2002,8
101659,41.3338781279735,-84.06823017487892,2002,9
101660,41.3338781279735,-84.06823017487892,2002,10
101661,41.3338781279735,-84.06823017487892,2001,4
101662,41.3338781279735,-84.06823017487892,2001,5
101663,41.3338781279735,-84.06823017487892,2001,6
101664,41.3338781279735,-84.06823017487892,2001,7
101665,41.3338781279735,-84.06823017487892,2001,8
101666,41.3338781279735,-84.06823017487892,2001,9
101667,41.3338781279735,-84.06823017487892,2001,10
101668,41.3338781279735,-84.06823017487892,2000,4
101669,41.3338781279735,-84.06823017487892,2000,5
101670,41.3338781279735,-84.06823017487892,2000,6
101671,41.3338781279735,-84.06823017487892,2000,7
101672,41.3338781279735,-84.06823017487892,2000,8
101673,41.3338781279735,-84.06823017487892,2000,9
101674,41.3338781279735,-84.06823017487892,2000,10
101755,41.6199121518996,-83.65828978447897,2012,9
101764,41.6199121518996,-83.65828978447897,2010,4
101765,41.6199121518996,-83.65828978447897,2010,5
101766,41.6199121518996,-83.65828978447897,2010,6
101767,41.6199121518996,-83.65828978447897,2010,7
101768,41.6199121518996,-83.65828978447897,2010,8
101769,41.6199121518996,-83.65828978447897,2010,9
101771,41.6199121518996,-83.65828978447897,2009,7
101772,41.6199121518996,-83.65828978447897,2009,8
101775,41.6199121518996,-83.65828978447897,2003,4
101776,41.6199121518996,-83.65828978447897,2003,5
101777,41.6199121518996,-83.65828978447897,2003,6
101778,41.6199121518996,-83.65828978447897,2003,7
101779,41.6199121518996,-83.65828978447897,2003,8
101780,41.6199121518996,-83.65828978447897,2003,9
101781,41.6199121518996,-83.65828978447897,2003,10
101782,41.6199121518996,-83.65828978447897,2002,4
101783,41.6199121518996,-83.65828978447897,2002,5
101784,41.6199121518996,-83.65828978447897,2002,6
101785,41.6199121518996,-83.65828978447897,2002,7
101786,41.6199121518996,-83.65828978447897,2002,8
101787,41.6199121518996,-83.65828978447897,2002,9
101788,41.6199121518996,-83.65828978447897,2002,10
101789,41.6199121518996,-83.65828978447897,2001,4
101790,41.6199121518996,-83.65828978447897,2001,5
101791,41.6199121518996,-83.65828978447897,2001,6
101792,41.6199121518996,-83.65828978447897,2001,7
101793,41.6199121518996,-83.65828978447897,2001,8
101794,41.6199121518996,-83.65828978447897,2001,9
101795,41.6199121518996,-83.65828978447897,2001,10
101796,41.6199121518996,-83.65828978447897,2000,4
101797,41.6199121518996,-83.65828978447897,2000,5
101798,41.6199121518996,-83.65828978447897,2000,6
101799,41.6199121518996,-83.65828978447897,2000,7
101800,41.6199121518996,-83.65828978447897,2000,8
101801,41.6199121518996,-83.65828978447897,2000,9
101802,41.6199121518996,-83.65828978447897,2000,10
101876,41.11662437433794,-84.5802098959112,2012,9
101885,41.11662437433794,-84.5802098959112,2010,4
101886,41.11662437433794,-84.5802098959112,2010,5
101887,41.11662437433794,-84.5802098959112,2010,6
101888,41.11662437433794,-84.5802098959112,2010,7
101889,41.11662437433794,-84.5802098959112,2010,8
101890,41.11662437433794,-84.5802098959112,2010,9
101892,41.11662437433794,-84.5802098959112,2009,7
101893,41.11662437433794,-84.5802098959112,2009,8
101896,41.11662437433794,-84.5802098959112,2003,4
101897,41.11662437433794,-84.5802098959112,2003,5
101898,41.11662437433794,-84.5802098959112,2003,6
101899,41.11662437433794,-84.5802098959112,2003,7
101900,41.11662437433794,-84.5802098959112,2003,8
101901,41.11662437433794,-84.5802098959112,2003,9
101902,41.11662437433794,-84.5802098959112,2003,10
101903,41.11662437433794,-84.5802098959112,2002,4
101904,41.11662437433794,-84.5802098959112,2002,5
101905,41.11662437433794,-84.5802098959112,2002,6
101906,41.11662437433794,-84.5802098959112,2002,7
101907,41.11662437433794,-84.5802098959112,2002,8
101908,41.11662437433794,-84.5802098959112,2002,9
101909,41.11662437433794,-84.5802098959112,2002,10
101910,41.11662437433794,-84.5802098959112,2001,4
101911,41.11662437433794,-84.5802098959112,2001,5
101912,41.11662437433794,-84.5802098959112,2001,6
101913,41.11662437433794,-84.5802098959112,2001,7
101914,41.11662437433794,-84.5802098959112,2001,8
101915,41.11662437433794,-84.5802098959112,2001,9
101916,41.11662437433794,-84.5802098959112,2001,10
101917,41.11662437433794,-84.5802098959112,2000,4
101918,41.11662437433794,-84.5802098959112,2000,5
101919,41.11662437433794,-84.5802098959112,2000,6
101920,41.11662437433794,-84.5802098959112,2000,7
101921,41.11662437433794,-84.5802098959112,2000,8
101922,41.11662437433794,-84.5802098959112,2000,9
101923,41.11662437433794,-84.5802098959112,2000,10
102004,41.022121452976286,-84.13172734467767,2012,9
102013,41.022121452976286,-84.13172734467767,2010,4
102014,41.022121452976286,-84.13172734467767,2010,5
102015,41.022121452976286,-84.13172734467767,2010,6
102016,41.022121452976286,-84.13172734467767,2010,7
102017,41.022121452976286,-84.13172734467767,2010,8
102018,41.022121452976286,-84.13172734467767,2010,9
102020,41.022121452976286,-84.13172734467767,2009,7
102021,41.022121452976286,-84.13172734467767,2009,8
102024,41.022121452976286,-84.13172734467767,2003,4
102025,41.022121452976286,-84.13172734467767,2003,5
102026,41.022121452976286,-84.13172734467767,2003,6
102027,41.022121452976286,-84.13172734467767,2003,7
102028,41.022121452976286,-84.13172734467767,2003,8
102029,41.022121452976286,-84.13172734467767,2003,9
102030,41.022121452976286,-84.13172734467767,2003,10
102031,41.022121452976286,-84.13172734467767,2002,4
102032,41.022121452976286,-84.13172734467767,2002,5
102033,41.022121452976286,-84.13172734467767,2002,6
102034,41.022121452976286,-84.13172734467767,2002,7
102035,41.022121452976286,-84.13172734467767,2002,8
102036,41.022121452976286,-84.13172734467767,2002,9
102037,41.022121452976286,-84.13172734467767,2002,10
102038,41.022121452976286,-84.13172734467767,2001,4
102039,41.022121452976286,-84.13172734467767,2001,5
102040,41.022121452976286,-84.13172734467767,2001,6
102041,41.022121452976286,-84.13172734467767,2001,7
102042,41.022121452976286,-84.13172734467767,2001,8
102043,41.022121452976286,-84.13172734467767,2001,9
102044,41.022121452976286,-84.13172734467767,2001,10
102045,41.022121452976286,-84.13172734467767,2000,4
102046,41.022121452976286,-84.13172734467767,2000,5
102047,41.022121452976286,-84.13172734467767,2000,6
102048,41.022121452976286,-84.13172734467767,2000,7
102049,41.022121452976286,-84.13172734467767,2000,8
102050,41.022121452976286,-84.13172734467767,2000,9
102051,41.022121452976286,-84.13172734467767,2000,10
102132,40.8554073835769,-84.58611591198944,2012,9
102141,40.8554073835769,-84.58611591198944,2010,4
102142,40.8554073835769,-84.58611591198944,2010,5
102143,40.8554073835769,-84.58611591198944,2010,6
102144,40.8554073835769,-84.58611591198944,2010,7
102145,40.8554073835769,-84.58611591198944,2010,8
102146,40.8554073835769,-84.58611591198944,2010,9
102148,40.8554073835769,-84.58611591198944,2009,7
102149,40.8554073835769,-84.58611591198944,2009,8
102152,40.8554073835769,-84.58611591198944,2003,4
102153,40.8554073835769,-84.58611591198944,2003,5
102154,40.8554073835769,-84.58611591198944,2003,6
102155,40.8554073835769,-84.58611591198944,2003,7
102156,40.8554073835769,-84.58611591198944,2003,8
102157,40.8554073835769,-84.58611591198944,2003,9
102158,40.8554073835769,-84.58611591198944,2003,10
102159,40.8554073835769,-84.58611591198944,2002,4
102160,40.8554073835769,-84.58611591198944,2002,5
102161,40.8554073835769,-84.58611591198944,2002,6
102162,40.8554073835769,-84.58611591198944,2002,7
102163,40.8554073835769,-84.58611591198944,2002,8
102164,40.8554073835769,-84.58611591198944,2002,9
102165,40.8554073835769,-84.58611591198944,2002,10
102166,40.8554073835769,-84.58611591198944,2001,4
102167,40.8554073835769,-84.58611591198944,2001,5
102168,40.8554073835769,-84.58611591198944,2001,6
102169,40.8554073835769,-84.58611591198944,2001,7
102170,40.8554073835769,-84.58611591198944,2001,8
102171,40.8554073835769,-84.58611591198944,2001,9
102172,40.8554073835769,-84.58611591198944,2001,10
102173,40.8554073835769,-84.58611591198944,2000,4
102174,40.8554073835769,-84.58611591198944,2000,5
102175,40.8554073835769,-84.58611591198944,2000,6
102176,40.8554073835769,-84.58611591198944,2000,7
102177,40.8554073835769,-84.58611591198944,2000,8
102178,40.8554073835769,-84.58611591198944,2000,9
102179,40.8554073835769,-84.58611591198944,2000,10
102253,41.56031495089788,-84.58815780133993,2012,9
102262,41.56031495089788,-84.58815780133993,2010,4
102263,41.56031495089788,-84.58815780133993,2010,5
102264,41.56031495089788,-84.58815780133993,2010,6
102265,41.56031495089788,-84.58815780133993,2010,7
102266,41.56031495089788,-84.58815780133993,2010,8
102267,41.56031495089788,-84.58815780133993,2010,9
102269,41.56031495089788,-84.58815780133993,2009,7
102270,41.56031495089788,-84.58815780133993,2009,8
102273,41.56031495089788,-84.58815780133993,2003,4
102274,41.56031495089788,-84.58815780133993,2003,5
102275,41.56031495089788,-84.58815780133993,2003,6
102276,41.56031495089788,-84.58815780133993,2003,7
102277,41.56031495089788,-84.58815780133993,2003,8
102278,41.56031495089788,-84.58815780133993,2003,9
102279,41.56031495089788,-84.58815780133993,2003,10
102280,41.56031495089788,-84.58815780133993,2002,4
102281,41.56031495089788,-84.58815780133993,2002,5
102282,41.56031495089788,-84.58815780133993,2002,6
102283,41.56031495089788,-84.58815780133993,2002,7
102284,41.56031495089788,-84.58815780133993,2002,8
102285,41.56031495089788,-84.58815780133993,2002,9
102286,41.56031495089788,-84.58815780133993,2002,10
102287,41.56031495089788,-84.58815780133993,2001,4
102288,41.56031495089788,-84.58815780133993,2001,5
102289,41.56031495089788,-84.58815780133993,2001,6
102290,41.56031495089788,-84.58815780133993,2001,7
102291,41.56031495089788,-84.58815780133993,2001,8
102292,41.56031495089788,-84.58815780133993,2001,9
102293,41.56031495089788,-84.58815780133993,2001,10
102294,41.56031495089788,-84.58815780133993,2000,4
102295,41.56031495089788,-84.58815780133993,2000,5
102296,41.56031495089788,-84.58815780133993,2000,6
102297,41.56031495089788,-84.58815780133993,2000,7
102298,41.56031495089788,-84.58815780133993,2000,8
102299,41.56031495089788,-84.58815780133993,2000,9
102300,41.56031495089788,-84.58815780133993,2000,10
102374,41.36169695601235,-83.62298917396862,2012,9
102383,41.36169695601235,-83.62298917396862,2010,4
102384,41.36169695601235,-83.62298917396862,2010,5
102385,41.36169695601235,-83.62298917396862,2010,6
102386,41.36169695601235,-83.62298917396862,2010,7
102387,41.36169695601235,-83.62298917396862,2010,8
102388,41.36169695601235,-83.62298917396862,2010,9
102390,41.36169695601235,-83.62298917396862,2009,7
102391,41.36169695601235,-83.62298917396862,2009,8
102394,41.36169695601235,-83.62298917396862,2003,4
102395,41.36169695601235,-83.62298917396862,2003,5
102396,41.36169695601235,-83.62298917396862,2003,6
102397,41.36169695601235,-83.62298917396862,2003,7
102398,41.36169695601235,-83.62298917396862,2003,8
102399,41.36169695601235,-83.62298917396862,2003,9
102400,41.36169695601235,-83.62298917396862,2003,10
102401,41.36169695601235,-83.62298917396862,2002,4
102402,41.36169695601235,-83.62298917396862,2002,5
102403,41.36169695601235,-83.62298917396862,2002,6
102404,41.36169695601235,-83.62298917396862,2002,7
102405,41.36169695601235,-83.62298917396862,2002,8
102406,41.36169695601235,-83.62298917396862,2002,9
102407,41.36169695601235,-83.62298917396862,2002,10
102408,41.36169695601235,-83.62298917396862,2001,4
102409,41.36169695601235,-83.62298917396862,2001,5
102410,41.36169695601235,-83.62298917396862,2001,6
102411,41.36169695601235,-83.62298917396862,2001,7
102412,41.36169695601235,-83.62298917396862,2001,8
102413,41.36169695601235,-83.62298917396862,2001,9
102414,41.36169695601235,-83.62298917396862,2001,10
102415,41.36169695601235,-83.62298917396862,2000,4
102416,41.36169695601235,-83.62298917396862,2000,5
102417,41.36169695601235,-83.62298917396862,2000,6
102418,41.36169695601235,-83.62298917396862,2000,7
102419,41.36169695601235,-83.62298917396862,2000,8
102420,41.36169695601235,-83.62298917396862,2000,9
102421,41.36169695601235,-83.62298917396862,2000,10
102474,40.846017379707575,-82.27068713459808,2012,9
102483,40.846017379707575,-82.27068713459808,2010,4
102484,40.846017379707575,-82.27068713459808,2010,5
102485,40.846017379707575,-82.27068713459808,2010,6
102486,40.846017379707575,-82.27068713459808,2010,7
102487,40.846017379707575,-82.27068713459808,2010,8
102488,40.846017379707575,-82.27068713459808,2010,9
102490,40.846017379707575,-82.27068713459808,2009,7
102491,40.846017379707575,-82.27068713459808,2009,8
102494,40.846017379707575,-82.27068713459808,2003,4
102495,40.846017379707575,-82.27068713459808,2003,5
102496,40.846017379707575,-82.27068713459808,2003,6
102497,40.846017379707575,-82.27068713459808,2003,7
102498,40.846017379707575,-82.27068713459808,2003,8
102499,40.846017379707575,-82.27068713459808,2003,9
102500,40.846017379707575,-82.27068713459808,2003,10
102501,40.846017379707575,-82.27068713459808,2002,4
102502,40.846017379707575,-82.27068713459808,2002,5
102503,40.846017379707575,-82.27068713459808,2002,6
102504,40.846017379707575,-82.27068713459808,2002,7
102505,40.846017379707575,-82.27068713459808,2002,8
102506,40.846017379707575,-82.27068713459808,2002,9
102507,40.846017379707575,-82.27068713459808,2002,10
102508,40.846017379707575,-82.27068713459808,2001,4
102509,40.846017379707575,-82.27068713459808,2001,5
102510,40.846017379707575,-82.27068713459808,2001,6
102511,40.846017379707575,-82.27068713459808,2001,7
102512,40.846017379707575,-82.27068713459808,2001,8
102513,40.846017379707575,-82.27068713459808,2001,9
102514,40.846017379707575,-82.27068713459808,2001,10
102515,40.846017379707575,-82.27068713459808,2000,4
102516,40.846017379707575,-82.27068713459808,2000,5
102517,40.846017379707575,-82.27068713459808,2000,6
102518,40.846017379707575,-82.27068713459808,2000,7
102519,40.846017379707575,-82.27068713459808,2000,8
102520,40.846017379707575,-82.27068713459808,2000,9
102521,40.846017379707575,-82.27068713459808,2000,10
102602,40.85077393751616,-82.91978044655446,2012,9
102611,40.85077393751616,-82.91978044655446,2010,4
102612,40.85077393751616,-82.91978044655446,2010,5
102613,40.85077393751616,-82.91978044655446,2010,6
102614,40.85077393751616,-82.91978044655446,2010,7
102615,40.85077393751616,-82.91978044655446,2010,8
102616,40.85077393751616,-82.91978044655446,2010,9
102618,40.85077393751616,-82.91978044655446,2009,7
102619,40.85077393751616,-82.91978044655446,2009,8
102622,40.85077393751616,-82.91978044655446,2003,4
102623,40.85077393751616,-82.91978044655446,2003,5
102624,40.85077393751616,-82.91978044655446,2003,6
102625,40.85077393751616,-82.91978044655446,2003,7
102626,40.85077393751616,-82.91978044655446,2003,8
102627,40.85077393751616,-82.91978044655446,2003,9
102628,40.85077393751616,-82.91978044655446,2003,10
102629,40.85077393751616,-82.91978044655446,2002,4
102630,40.85077393751616,-82.91978044655446,2002,5
102631,40.85077393751616,-82.91978044655446,2002,6
102632,40.85077393751616,-82.91978044655446,2002,7
102633,40.85077393751616,-82.91978044655446,2002,8
102634,40.85077393751616,-82.91978044655446,2002,9
102635,40.85077393751616,-82.91978044655446,2002,10
102636,40.85077393751616,-82.91978044655446,2001,4
102637,40.85077393751616,-82.91978044655446,2001,5
102638,40.85077393751616,-82.91978044655446,2001,6
102639,40.85077393751616,-82.91978044655446,2001,7
102640,40.85077393751616,-82.91978044655446,2001,8
102641,40.85077393751616,-82.91978044655446,2001,9
102642,40.85077393751616,-82.91978044655446,2001,10
102643,40.85077393751616,-82.91978044655446,2000,4
102644,40.85077393751616,-82.91978044655446,2000,5
102645,40.85077393751616,-82.91978044655446,2000,6
102646,40.85077393751616,-82.91978044655446,2000,7
102647,40.85077393751616,-82.91978044655446,2000,8
102648,40.85077393751616,-82.91978044655446,2000,9
102649,40.85077393751616,-82.91978044655446,2000,10
102716,41.36324786095291,-82.6192375617652,2012,9
102725,41.36324786095291,-82.6192375617652,2010,4
102726,41.36324786095291,-82.6192375617652,2010,5
102727,41.36324786095291,-82.6192375617652,2010,6
102728,41.36324786095291,-82.6192375617652,2010,7
102729,41.36324786095291,-82.6192375617652,2010,8
102730,41.36324786095291,-82.6192375617652,2010,9
102732,41.36324786095291,-82.6192375617652,2009,7
102733,41.36324786095291,-82.6192375617652,2009,8
102736,41.36324786095291,-82.6192375617652,2003,4
102737,41.36324786095291,-82.6192375617652,2003,5
102738,41.36324786095291,-82.6192375617652,2003,6
102739,41.36324786095291,-82.6192375617652,2003,7
102740,41.36324786095291,-82.6192375617652,2003,8
102741,41.36324786095291,-82.6192375617652,2003,9
102742,41.36324786095291,-82.6192375617652,2003,10
102743,41.36324786095291,-82.6192375617652,2002,4
102744,41.36324786095291,-82.6192375617652,2002,5
102745,41.36324786095291,-82.6192375617652,2002,6
102746,41.36324786095291,-82.6192375617652,2002,7
102747,41.36324786095291,-82.6192375617652,2002,8
102748,41.36324786095291,-82.6192375617652,2002,9
102749,41.36324786095291,-82.6192375617652,2002,10
102750,41.36324786095291,-82.6192375617652,2001,4
102751,41.36324786095291,-82.6192375617652,2001,5
102752,41.36324786095291,-82.6192375617652,2001,6
102753,41.36324786095291,-82.6192375617652,2001,7
102754,41.36324786095291,-82.6192375617652,2001,8
102755,41.36324786095291,-82.6192375617652,2001,9
102756,41.36324786095291,-82.6192375617652,2001,10
102757,41.36324786095291,-82.6192375617652,2000,4
102758,41.36324786095291,-82.6192375617652,2000,5
102759,41.36324786095291,-82.6192375617652,2000,6
102760,41.36324786095291,-82.6192375617652,2000,7
102761,41.36324786095291,-82.6192375617652,2000,8
102762,41.36324786095291,-82.6192375617652,2000,9
102763,41.36324786095291,-82.6192375617652,2000,10
102837,41.14615231795128,-82.59840614912935,2012,9
102846,41.14615231795128,-82.59840614912935,2010,4
102847,41.14615231795128,-82.59840614912935,2010,5
102848,41.14615231795128,-82.59840614912935,2010,6
102849,41.14615231795128,-82.59840614912935,2010,7
102850,41.14615231795128,-82.59840614912935,2010,8
102851,41.14615231795128,-82.59840614912935,2010,9
102853,41.14615231795128,-82.59840614912935,2009,7
102854,41.14615231795128,-82.59840614912935,2009,8
102857,41.14615231795128,-82.59840614912935,2003,4
102858,41.14615231795128,-82.59840614912935,2003,5
102859,41.14615231795128,-82.59840614912935,2003,6
102860,41.14615231795128,-82.59840614912935,2003,7
102861,41.14615231795128,-82.59840614912935,2003,8
102862,41.14615231795128,-82.59840614912935,2003,9
102863,41.14615231795128,-82.59840614912935,2003,10
102864,41.14615231795128,-82.59840614912935,2002,4
102865,41.14615231795128,-82.59840614912935,2002,5
